simulation_id,attack_id,cost
5407,1,97826851.79227223
5410,1,95826703.82178997
5416,1,105375349.2285004
5416,2,99770430.55607311
5418,1,101424755.42766513
5420,1,106379811.78882642
5421,1,94516849.38843761
5421,2,110128473.73125106
5423,1,93697539.37697354
5424,1,95576317.67744471
5424,2,95859449.37583119
5425,1,88544259.18969631
5427,1,104425789.34239438
5429,1,111753695.19739579
5434,1,92727507.93266833
5435,1,108736510.54137692
5436,1,113826483.3131714
5438,1,91623439.5253809
5440,1,90290717.50813894
5441,1,107333468.13638219
5445,1,94044672.42657125
5446,1,110635465.26914597
5451,1,113051740.12597334
5456,1,96583474.4675672
5457,1,103481192.3827269
5457,2,92012086.1330069
5461,1,88856788.53248839
5461,2,89433246.29881878
5461,3,119955650.88121949
5464,1,112807456.52131969
5468,1,91327572.21051744
5473,1,102161826.29475465
5478,1,99845351.60136472
5479,1,115261763.60193135
5480,1,103397279.98386551
5481,1,108484924.42741661
5481,2,92733983.4064659
5482,1,100229447.13434073
5482,2,98231806.0688615
5482,3,103139771.8126103
5482,4,105208714.397436
5482,5,113667011.0755422
5491,1,100866765.5744315
5492,1,87060887.5325073
5499,1,97856006.23537749
5499,2,102035530.3086247
5499,3,79996375.26905257
5502,1,94476420.64604115
5505,1,100075599.37628126
5508,1,112547573.96330446
5511,1,104246401.17695858
5511,2,100935910.15885158
5512,1,100462372.11329931
5515,1,97177814.80656092
5516,1,91873196.98233709
5518,1,108031999.68176344
5523,1,98147724.90595575
5526,1,102685945.91258846
5527,1,97094591.01857913
5530,1,110147156.80493537
5531,1,98854214.27708678
5531,2,104819388.33319116
5532,1,100422525.95162944
5534,1,96334210.73317502
5535,1,94290146.6293028
5536,1,105235367.02129304
5541,1,100956102.02667665
5543,1,109037137.43399128
5546,1,103530444.76726155
5546,2,109733969.31294669
5547,1,95364644.65894529
5547,2,109102705.49939534
5548,1,97413841.39734319
5551,1,107638357.51879473
5554,1,99187994.96227086
5556,1,98749925.12550992
5562,1,108757003.55261925
5565,1,106011444.04234228
5567,1,110381267.52370721
5569,1,96908808.17446016
5569,2,92546545.60817105
5569,3,101240760.65239532
5570,1,86673665.8595416
5570,2,105269710.20059608
5571,1,91615983.42294651
5571,2,124106916.35853912
5574,1,99973945.64046592
5574,2,101674766.82453501
5575,1,90960332.42548281
5578,1,99129816.553298
5578,2,92517022.01771365
5582,1,100762316.4659735
5582,2,101672442.01890875
5582,3,80071089.70867641
5585,1,92535182.43268615
5586,1,107104817.3941174
5587,1,90078404.26429951
5588,1,111146389.97729705
5588,2,99279346.18655185
5589,1,107392559.18171427
5591,1,106197264.35146914
5592,1,110578899.66819507
5592,2,73296426.73753859
5594,1,101579112.10060897
5594,2,111393864.37774962
5595,1,87122342.73556355
5598,1,94603233.32680301
5598,2,93525638.90209822
5600,1,81137993.37588637
5604,1,104721185.59364629
5605,1,108379237.6675978
5609,1,81195140.92058998
5609,2,98301161.3552202
5610,1,100620919.7097183
5613,1,103368542.69901572
5613,2,100981301.99726924
5613,3,97832674.42218496
5614,1,99250823.85143715
5616,1,88652095.65336275
5621,1,105325298.65005574
5622,1,113776802.92121239
5625,1,95407616.5069538
5627,1,92865997.06768148
5628,1,113096420.86843874
5633,1,93643035.91752346
5633,2,88571211.68304078
5634,1,122763897.63412504
5635,1,94128344.50645292
5636,1,96820424.52791706
5640,1,94808265.00039516
5640,2,109714879.07211208
5641,1,100663368.3750194
5643,1,107239181.21497753
5647,1,101279086.33799466
5648,1,87616192.80603682
5650,1,90174390.64840059
5653,1,99645887.49214567
5655,1,117122505.4524596
5656,1,109100772.37351392
5659,1,121139316.58212337
5659,2,97312861.20521346
5660,1,83457635.33535782
5661,1,90297599.02961038
5669,1,107337794.94273682
5670,1,98846203.86165196
5673,1,94423876.67224815
5675,1,110802877.87649347
5679,1,102586109.52868086
5680,1,113197974.91398893
5683,1,114209763.8197771
5686,1,115557268.69566493
5687,1,103037383.38382085
5689,1,104026031.18695831
5693,1,96053642.4746517
5696,1,91814293.28619952
5699,1,99546270.1153616
5701,1,96127309.95832916
5701,2,89544867.52190296
5702,1,81931745.37893498
5703,1,110993355.55983303
5706,1,92436123.24893785
5707,1,88434239.36672676
5708,1,94739217.4044034
5708,2,94250922.63011974
5708,3,96653120.86766331
5709,1,97563500.67292894
5710,1,101175838.2414428
5711,1,104451937.7957011
5711,2,93809538.54354253
5714,1,103923214.08719684
5714,2,108863129.79441676
5717,1,102823395.50591324
5718,1,96557386.24522837
5718,2,108699112.09042594
5719,1,70332157.36705972
5720,1,76421734.7981292
5721,1,121243291.5703268
5721,2,97832659.4174765
5723,1,98264122.45500268
5726,1,96124164.32100604
5726,2,106921815.19327027
5728,1,88368650.84426926
5729,1,120021107.57367042
5731,1,100195494.00246666
5733,1,108760448.59011355
5733,2,95881901.68141106
5734,1,88646731.39975649
5737,1,108789468.96908164
5739,1,119662377.99129766
5739,2,98261225.55480458
5740,1,114259560.16112348
5742,1,91098904.67379963
5743,1,104748094.97641003
5743,2,94692907.25286987
5745,1,109218919.51597165
5746,1,106385494.4464193
5748,1,98614436.44178881
5751,1,101369274.4096731
5754,1,82068370.7474538
5756,1,94532720.96657316
5758,1,106984086.62811193
5758,2,86311256.0095129
5764,1,100190092.2448203
5765,1,102458575.608648
5765,2,101460398.0691765
5766,1,101617185.19134754
5768,1,104521274.04469006
5770,1,103854172.91400771
5771,1,91134215.67707452
5772,1,90273780.13859378
5773,1,93410692.47263187
5774,1,91989775.45075963
5776,1,107073578.80446109
5776,2,91563728.48719521
5782,1,94309327.45221816
5785,1,106120537.80031227
5786,1,95791785.531928
5788,1,101364866.58800676
5795,1,120863957.41480967
5796,1,68210566.91019145
5807,1,98906934.1499659
5807,2,106742480.79937777
5811,1,97828884.44569243
5812,1,103828030.17797811
5815,1,111987544.4549596
5816,1,98677698.81865035
5816,2,88924444.80447665
5824,1,100482497.19654651
5829,1,92669145.99970981
5831,1,97894025.57606405
5833,1,102539219.77072637
5834,1,102431740.29701333
5834,2,103383784.23074694
5836,1,111403422.26798767
5838,1,116976231.64765804
5840,1,108527863.54828088
5841,1,85003458.14102288
5844,1,114795696.7557297
5846,1,88032387.82460827
5846,2,116835759.81702581
5846,3,81489750.56460558
5850,1,98052788.37588838
5850,2,108801294.15123598
5852,1,91887792.08673093
5852,2,90195729.0954513
5854,1,84095166.6106152
5855,1,93105655.6985112
5857,1,95159987.19788986
5858,1,109876305.35894981
5858,2,85306835.39319387
5860,1,95391642.10259841
5861,1,82328377.20839551
5863,1,98864293.03561229
5863,2,86578366.05153021
5863,3,104485020.18087435
5865,1,90004506.66400366
5869,1,114380827.95737061
5870,1,98030156.81906207
5870,2,90974199.75175658
5871,1,112948559.16405804
5871,2,92055952.94245438
5874,1,104104969.64718919
5875,1,91191077.06547658
5876,1,84161721.6455929
5877,1,87039196.48001659
5877,2,80456908.93020521
5878,1,97603913.37311395
5889,1,82567201.53515851
5889,2,99018051.18283841
5891,1,78362197.92245868
5894,1,111338211.75918177
5896,1,95191117.61118758
5896,2,99490490.69645219
5897,1,92894905.83309439
5897,2,112319581.95608178
5898,1,104165944.13370053
5898,2,114246195.23182635
5902,1,94984942.03662398
5902,2,108091035.83000991
5902,3,93426669.11503093
5903,1,103445316.67368786
5903,2,109675203.34408346
5905,1,78038425.1192676
5906,1,108957773.36138661
5907,1,104416013.46796171
5908,1,90631360.77384454
5910,1,99614201.0372782
5914,1,117182244.24287552
5915,1,113704697.78265108
5919,1,95952908.20845242
5919,2,95561857.4745608
5920,1,90607724.486423
5921,1,106978255.72050132
5922,1,111355513.0456386
5923,1,104165439.87934601
5923,2,109614315.557553
5924,1,115168173.2093958
5925,1,98527544.15467347
5925,2,69981481.70500717
5926,1,97176292.16160625
5926,2,90472154.15491946
5930,1,110268797.82952763
5930,2,91690379.00714837
5932,1,90692581.43370458
5934,1,109479429.99994473
5936,1,98477989.2818779
5937,1,108494531.60788204
5937,2,85201593.23785737
5938,1,91670858.78508244
5939,1,91748813.98862912
5944,1,94208850.29215206
5946,1,101754080.59703994
5948,1,104400078.0148229
5949,1,93133667.94698292
5950,1,82307270.75553933
5951,1,99431473.22585195
5951,2,95181513.90732346
5951,3,113721557.89760791
5952,1,110697198.85060968
5953,1,104233610.98091756
5954,1,88546615.00374909
5962,1,105871457.40091012
5964,1,78490510.10557789
5964,2,78112876.3759612
5968,1,115056472.84848133
5969,1,103676932.33908594
5970,1,105770730.66123086
5972,1,93887672.12189634
5972,2,110783876.56512445
5975,1,92373177.53671837
5977,1,93472541.06644623
5978,1,98407858.00466052
5981,1,97315201.97059847
5981,2,104712490.04965022
5984,1,84396972.93239029
5985,1,93799873.26417084
5985,2,94218753.04759082
5988,1,90976225.94779778
5989,1,108372132.58218697
5991,1,109400847.33647706
5996,1,105724271.99993095
5997,1,93053749.56902516
5997,2,112768402.91210583
5997,3,105324573.9738476
5998,1,97604188.03694868
5998,2,80625355.22108449
6000,1,92292139.79703693
6005,1,110796533.5821089
6007,1,93985439.80685377
6008,1,95955044.71589242
6008,2,102019552.03918277
6008,3,106117777.14533205
6015,1,96556560.92515868
6015,2,96787248.29489551
6015,3,98418567.51788275
6016,1,87121806.35092175
6017,1,115088836.50597662
6018,1,105434008.36046338
6020,1,92176596.74994901
6021,1,106349887.1701503
6023,1,98544193.4958974
6027,1,92141178.02353847
6028,1,122451047.24979703
6032,1,108668308.01992539
6032,2,88815457.73552449
6033,1,102942348.08404918
6033,2,99455439.72342642
6033,3,73783955.86224513
6038,1,103539867.1119916
6041,1,113712141.64437094
6042,1,124761175.91088648
6046,1,91087077.617803
6048,1,105489267.66075441
6049,1,81905437.53282343
6049,2,89972167.4888472
6053,1,96043280.83446252
6053,2,86313377.81251796
6054,1,121311914.44665615
6055,1,103382177.17052446
6055,2,91208661.29767434
6058,1,112715871.14495149
6059,1,93587119.1616295
6061,1,95650485.18218647
6062,1,84934644.72056553
6064,1,98734301.611001
6071,1,107890976.40207441
6071,2,107937945.25188173
6071,3,98735512.2873479
6074,1,87830108.7970808
6075,1,78746371.55898002
6075,2,103747871.1045619
6076,1,92924466.20651431
6080,1,97010250.25121315
6080,2,110700912.07829499
6080,3,105211767.86376497
6081,1,98304116.38389514
6082,1,97517661.45949197
6082,2,97609978.76562268
6084,1,101073260.01461495
6086,1,103567296.65279415
6087,1,121260036.23546013
6088,1,116036701.81508839
6090,1,85923493.9101774
6091,1,84925922.24941695
6091,2,108680760.43427114
6093,1,108925904.42242464
6094,1,112670605.17688237
6096,1,89577242.27572057
6098,1,93330804.15158093
6098,2,98291223.90850309
6100,1,92986104.21036054
6100,2,116863705.06623177
6101,1,75295253.23828614
6102,1,85807400.4510659
6104,1,101124999.82325341
6108,1,78479725.88517423
6108,2,94175435.10851303
6111,1,103321131.05063769
6113,1,94929651.06683882
6113,2,98963139.33527397
6117,1,117848100.52989112
6117,2,93943705.88466161
6126,1,103056694.74937929
6126,2,113960234.27825534
6129,1,102357627.68741891
6129,2,97542317.86058627
6130,1,107433340.34328166
6130,2,93304206.07012968
6130,3,117604024.04463825
6130,4,93410383.13459286
6131,1,106486070.19597816
6137,1,96128694.00916407
6141,1,88146437.5058608
6141,2,105363404.20641622
6142,1,115870790.41328843
6143,1,86588824.00292322
6144,1,76875206.9652446
6145,1,97007921.63617295
6147,1,93472240.77733655
6148,1,79072952.64903358
6149,1,98653761.4562163
6152,1,107961747.67855228
6154,1,99516455.50985791
6154,2,101030037.65658206
6155,1,90514915.75194985
6155,2,112138185.09226686
6156,1,88645171.65180042
6156,2,97745609.10932265
6156,3,105658081.60306242
6158,1,117860818.37792918
6162,1,107687428.40142563
6163,1,105037993.40205237
6166,1,105645028.6286761
6166,2,117646565.94241491
6167,1,89723050.17205112
6168,1,82761901.22612654
6169,1,105191261.15153685
6169,2,106769522.69457
6172,1,91485012.45767115
6172,2,88742071.53507562
6172,3,89939376.36269957
6173,1,99814222.01914388
6177,1,91709599.05888064
6179,1,110123115.1704845
6180,1,104740256.44389717
6181,1,105304467.81069371
6182,1,117475977.16033964
6182,2,76884838.53827195
6183,1,121013851.06982239
6183,2,100049071.68129428
6184,1,102637402.19903502
6184,2,103448883.34172893
6185,1,104770088.53979425
6191,1,88866072.08814417
6191,2,87305938.09561484
6195,1,109935753.4965421
6197,1,87132968.6245738
6199,1,102349824.77965407
6200,1,101771439.39448936
6203,1,96079868.90582067
6210,1,104686775.92872676
6212,1,101020498.85559687
6215,1,101511159.73376727
6216,1,97343888.06158209
6226,1,93193348.00772364
6227,1,107665023.01005751
6229,1,108021073.2055582
6230,1,86973493.66756359
6232,1,110089775.45250481
6233,1,107762964.16746281
6234,1,98926240.37087862
6235,1,102317834.98928785
6237,1,92026377.99320133
6239,1,88916122.539576
6239,2,90542764.3338829
6242,1,127670418.27763286
6246,1,98134327.60718782
6247,1,114924186.51675288
6247,2,108887364.1265938
6247,3,96470478.69737881
6248,1,98847291.2063385
6249,1,123101098.4206171
6256,1,99506834.28942913
6259,1,81720571.97305816
6259,2,99454456.85823382
6261,1,85381641.15737095
6270,1,101877602.15810543
6270,2,86125342.70054492
6271,1,116492683.95111263
6272,1,103131975.68237945
6274,1,90675892.55256002
6275,1,109513502.86327039
6276,1,106313503.9313861
6277,1,89491012.30961625
6278,1,117446507.4056277
6279,1,99629878.26407893
6280,1,109618610.29458079
6282,1,106660994.1749813
6282,2,101627092.65665172
6283,1,93350180.61289848
6283,2,118655293.57118945
6284,1,93625887.86439392
6284,2,100830879.26483603
6284,3,127119030.64763191
6288,1,86878715.17793858
6288,2,129083733.05152653
6288,3,91898773.60789455
6289,1,93055374.01583976
6290,1,92291605.64714684
6290,2,110157519.63560173
6291,1,91624189.37615146
6291,2,115761290.83602373
6291,3,98288396.20069592
6296,1,83777272.52557394
6298,1,102186154.05512393
6300,1,103593366.37451245
6301,1,118707321.41305074
6304,1,98989209.76349293
6306,1,106184693.00469244
6307,1,90612989.04139788
6309,1,110364152.50124745
6310,1,91469157.50158928
6311,1,83536092.08134334
6311,2,96218545.38869427
6312,1,98278922.21056898
6315,1,74461695.3149786
6316,1,105410895.44520065
6317,1,87041568.6145458
6319,1,87474206.86060438
6320,1,99119955.05028893
6322,1,114693313.75229022
6322,2,104236962.40685733
6322,3,99740668.85128441
6322,4,106371689.4257329
6323,1,100297566.40255693
6325,1,115826362.14057963
6326,1,113021482.32923102
6326,2,113466446.9152779
6328,1,91879209.68955672
6330,1,103346084.79765952
6330,2,88345483.42706257
6331,1,104601440.82673258
6332,1,98774826.36571129
6332,2,102003888.3531676
6332,3,98578871.75373295
6336,1,89237968.36334929
6338,1,97841404.30656956
6339,1,110969717.07349944
6339,2,93221325.91161114
6340,1,90396188.57000384
6342,1,86718861.02888606
6343,1,83554370.71177702
6343,2,102978196.62629572
6343,3,91683644.04269102
6345,1,100051734.92860991
6346,1,104211579.6029309
6348,1,87113106.09598264
6349,1,113715629.77654037
6349,2,95424202.58334345
6352,1,99164114.28278114
6352,2,100039011.93439572
6353,1,119880313.94699392
6353,2,88760736.74049367
6354,1,106009181.49659532
6358,1,110911450.71795686
6358,2,105895992.33727843
6360,1,88123875.83420011
6361,1,90664094.09094846
6361,2,89452057.79020572
6365,1,84151489.93393902
6367,1,98894016.32230952
6373,1,102503157.04522628
6377,1,103167564.699862
6382,1,101641228.82129633
6384,1,88330285.6680078
6386,1,105596087.01483272
6387,1,109475457.78662919
6387,2,83173884.6351311
6389,1,102929659.38909592
6391,1,94979369.87012923
6392,1,94947535.75594598
6398,1,92118072.05434813
6400,1,88589626.50305045
6407,1,90042740.33427848
6407,2,103316536.73542707
6408,1,82862081.12567666
6411,1,88726611.05052611
6420,1,95088564.11534718
6421,1,109781992.64478472
6423,1,105885790.22123837
6423,2,96535325.90511942
6423,3,104759845.92983522
6424,1,103647095.75332694
6427,1,98034868.28266631
6428,1,97470863.8810229
6428,2,102284621.5032408
6429,1,104975742.98199981
6430,1,96794628.90993023
6439,1,99091688.487944
6439,2,93882260.93152067
6440,1,99985272.23009285
6443,1,86145960.17943145
6444,1,75932370.49035051
6445,1,102825484.34646831
6446,1,91128311.71451323
6447,1,91039038.26723805
6447,2,86051704.77044944
6448,1,77209387.85028315
6448,2,75282690.8761305
6449,1,101540291.08730528
6453,1,86733853.92244728
6457,1,103073617.64183562
6460,1,104496034.63555527
6460,2,116733482.43324232
6463,1,95144691.0943344
6464,1,107465004.16644607
6467,1,100401574.60046023
6467,2,96278085.10677053
6477,1,109773267.48707162
6478,1,105057061.11843881
6481,1,95827452.51840238
6484,1,98952129.69822994
6486,1,92035128.02702123
6488,1,107168349.36934698
6492,1,112022421.53912759
6493,1,104354673.11157672
6496,1,86054710.90233573
6496,2,89283323.20358829
6499,1,126071136.6006644
6500,1,113300271.02776273
6502,1,107839025.85944928
6502,2,103099418.1896636
6504,1,113086349.49099034
6506,1,105691550.99254844
6510,1,101120709.47657971
6511,1,96263495.3888736
6512,1,110653544.30556074
6513,1,88957378.71086134
6513,2,88379409.5316742
6514,1,86860634.6925795
6516,1,95712241.9094623
6517,1,105481018.6825708
6518,1,95735530.27602074
6518,2,95593553.90510307
6521,1,107854589.36379513
6525,1,92113494.72778982
6529,1,93360099.20983052
6533,1,86150936.95651834
6535,1,89308976.03248426
6537,1,87344213.2872145
6537,2,106393879.46197611
6538,1,93170081.620526
6538,2,83557971.69566154
6540,1,98445446.52570245
6544,1,109605411.86892751
6545,1,95816553.46868943
6545,2,104005969.85346027
6546,1,117615662.21654451
6546,2,86414931.94156376
6549,1,106206773.34472542
6551,1,83603262.70437059
6552,1,97383273.05981717
6554,1,101864884.71479814
6554,2,92472389.50998245
6555,1,107108723.35751939
6557,1,104008203.81146209
6557,2,118814722.70784077
6557,3,84391006.82970423
6560,1,105240663.3655403
6561,1,100893728.6550271
6561,2,96882866.30931172
6574,1,91392995.03791997
6576,1,113910572.23530559
6577,1,108616719.19176173
6582,1,93952912.61676438
6583,1,99598195.61937898
6584,1,109090879.75150938
6585,1,86871360.36923958
6587,1,107736474.02259721
6592,1,106457262.02729452
6594,1,102179980.83806187
6595,1,101885858.58963431
6596,1,103371103.9543576
6599,1,111695315.79122026
6600,1,103741771.3916014
6601,1,103293346.86775604
6606,1,93872810.0291162
6608,1,100407402.72421092
6611,1,103800989.47522092
6613,1,109223878.90306462
6613,2,108455971.4852386
6614,1,98703093.68000813
6615,1,83694405.99015
6615,2,98385624.73357575
6618,1,105907633.75550053
6618,2,103541076.53541481
6620,1,89677412.56646563
6620,2,108277958.33040076
6621,1,85372212.20867752
6622,1,105968747.35889962
6624,1,103651987.27881826
6626,1,92597897.466435
6629,1,101823392.02441187
6633,1,106882311.77900225
6633,2,101370850.37931551
6635,1,111368983.80429879
6636,1,96341885.27226362
6637,1,116456112.2757838
6637,2,83583671.9332419
6637,3,78738830.38279483
6637,4,112873855.93849349
6639,1,105570449.71513939
6639,2,111649577.93827318
6639,3,97187523.69475877
6640,1,110686616.07420416
6642,1,108367250.76953231
6647,1,85139459.07092029
6648,1,102470759.97078398
6656,1,96299359.24068978
6657,1,91247268.0192527
6659,1,98748754.13119934
6659,2,106007594.93498848
6660,1,107443670.27294679
6661,1,105976252.65658134
6665,1,98337510.3167212
6666,1,92610163.88849743
6666,2,98042984.79227893
6668,1,102707182.83733529
6668,2,106285704.63529828
6668,3,92874298.20508139
6670,1,88931249.93524909
6673,1,109124667.87611428
6673,2,99988836.0880269
6674,1,89072396.56989518
6676,1,100050121.67352393
6676,2,112146297.23569426
6680,1,80460368.06090766
6681,1,96502131.1010347
6689,1,86015242.28829706
6689,2,78708225.39729986
6690,1,113633817.24678668
6691,1,99671358.31001295
6692,1,106995091.05756013
6692,2,98493510.5514129
6692,3,93744343.89587888
6694,1,103626142.76556769
6700,1,114466668.49043763
6701,1,89144289.42221043
6702,1,88462967.6852819
6704,1,99173595.37053998
6705,1,114547658.85606748
6706,1,104727187.04742116
6707,1,99779863.38220967
6707,2,111635868.56760627
6711,1,96419977.68377191
6711,2,106288178.70650612
6717,1,94098509.53121173
6718,1,114372399.92625216
6719,1,106315756.8190734
6719,2,113171184.31098928
6721,1,94648368.76536675
6721,2,100916365.3666729
6725,1,103760249.65541972
6725,2,93946612.92308588
6728,1,84598510.94288954
6736,1,99976567.04732381
6736,2,97348608.40019433
6737,1,93345898.18591942
6737,2,103682935.155262
6741,1,90975552.3689101
6741,2,116820719.93947975
6742,1,110504529.08155602
6746,1,94131661.44414912
6746,2,86831141.63500401
6758,1,122198610.22736424
6758,2,108114009.01042046
6761,1,103459896.32706882
6765,1,97649340.05699462
6767,1,100590393.59294343
6768,1,107912790.83778995
6769,1,83909782.69093561
6771,1,94977080.30643596
6772,1,99857802.71919872
6772,2,108875246.3334878
6774,1,98090706.7433046
6776,1,89012404.50024867
6776,2,104251799.20475331
6777,1,100432692.27388252
6778,1,90693875.94525221
6780,1,104557272.63318293
6782,1,111816460.97599542
6786,1,91801343.63847955
6789,1,106619375.51925123
6792,1,95895190.92025495
6792,2,92526918.7488833
6794,1,87576228.44931689
6795,1,95111855.21252692
6796,1,110956398.44112185
6798,1,83982033.96158011
6801,1,91065589.56146859
6801,2,85418400.89466567
6803,1,93135999.10764262
6804,1,93827538.30983356
6806,1,102218457.4147005
6807,1,101972590.01058063
6807,2,77255222.57730399
6808,1,101584717.496266
6810,1,102166022.2435987
6810,2,96352825.62655114
6811,1,92042799.14172459
6811,2,105989488.84840065
6811,3,65592668.75138582
6814,1,99328073.70482971
6815,1,101413603.55067393
6817,1,95021131.5286821
6819,1,98973749.13600105
6822,1,111335228.74717021
6825,1,99651390.17862135
6827,1,111612270.30827273
6831,1,105086197.22093582
6834,1,90235218.7170663
6834,2,90077084.54497047
6836,1,102941653.05252399
6839,1,97766705.65790066
6841,1,107292247.54818977
6841,2,79022801.6617628
6842,1,101642925.09703307
6843,1,95443446.04699856
6843,2,81805044.61684614
6844,1,90961947.12346089
6848,1,119476258.6612462
6849,1,96900956.31067702
6849,2,98338442.22347066
6853,1,81033657.58635662
6853,2,98113835.54224494
6854,1,94924684.07167178
6858,1,99514243.69590512
6858,2,93956175.06154929
6858,3,97332553.59163211
6859,1,91055738.78860691
6860,1,92282611.19224544
6862,1,96972358.19168504
6863,1,107486437.21686243
6864,1,108639358.12772134
6867,1,80536928.76006675
6868,1,87315661.80813336
6870,1,109671987.12212704
6873,1,115074419.77351426
6876,1,119221635.32459205
6878,1,92707112.43842411
6880,1,119559041.50602604
6880,2,105390986.93954551
6880,3,89783806.82940653
6885,1,104515273.77036569
6886,1,107387204.06946294
6886,2,97968820.32534069
6887,1,99887523.29540676
6888,1,111314974.68290457
6888,2,117248372.51063916
6889,1,101401202.08907598
6889,2,88172806.55920668
6889,3,90663951.57556239
6897,1,96146668.10158065
6899,1,101616245.05791152
6900,1,91141766.31127767
6905,1,112187121.27251324
6906,1,99553361.71864203
6906,2,112434471.41909048
6907,1,100119801.41729751
6907,2,120584076.47841668
6908,1,99698529.99276891
6908,2,110937701.65069658
6909,1,106559739.34581088
6910,1,100229265.4864281
6911,1,97554139.20522846
6911,2,94582253.87149818
6912,1,100162987.96733075
6913,1,84398236.11802618
6913,2,102208646.21960305
6916,1,110993591.24788564
6916,2,102031916.31514329
6918,1,89770137.75811645
6918,2,111406033.07591933
6918,3,106935491.88572825
6919,1,96849712.21195613
6919,2,98537175.02040003
6925,1,108520632.82682711
6926,1,115380843.35298315
6928,1,99678276.23681901
6929,1,100343723.95442961
6929,2,95234305.14032792
6930,1,116159336.65038401
6930,2,76115961.54615757
6931,1,105484060.86447623
6934,1,90510155.75363317
6935,1,104704349.29692972
6935,2,84140333.25423366
6936,1,91349662.89569537
6937,1,110301972.19948246
6939,1,95454480.67248578
6942,1,78810266.19303429
6944,1,112049040.22631113
6951,1,94421428.31233917
6952,1,109087662.47016373
6952,2,126521931.95421879
6957,1,97472884.6044389
6960,1,87421355.21256426
6960,2,102291200.01035139
6960,3,106508247.53361435
6960,4,90620624.53148746
6960,5,87078025.97487506
6961,1,108876991.90771125
6961,2,103691095.33327433
6963,1,100876997.19666916
6965,1,124839586.81677502
6967,1,103334584.01397982
6972,1,106674937.95685184
6972,2,93951182.11744371
6978,1,96425501.11054078
6979,1,114788587.55219086
6986,1,115923695.18954839
6988,1,115058315.21814974
6989,1,107045483.77122536
6989,2,106633577.82167715
6991,1,89762250.54867856
6993,1,99663296.4925658
6995,1,97627137.18415552
6995,2,95295828.35799888
6998,1,105757136.2092045
7001,1,84285973.97401386
7003,1,98978626.05865109
7008,1,89708367.22364911
7010,1,107870068.02169183
7011,1,98560917.36664206
7012,1,96339386.44575788
7012,2,99626854.6857835
7012,3,81015838.80717058
7013,1,106763403.52315952
7016,1,96553206.41456044
7021,1,119428626.55700193
7021,2,101313442.22197202
7022,1,88796584.82902414
7024,1,103533177.8495257
7028,1,101040328.63563739
7028,2,101395809.17744212
7028,3,109245639.11865905
7029,1,107250439.88445821
7031,1,100724185.31370556
7035,1,87248067.80367213
7037,1,93764619.17112233
7038,1,92785484.53780705
7040,1,119939216.86469465
7041,1,125123505.46261455
7044,1,108963264.23376577
7045,1,98403923.79158953
7048,1,95893491.02085628
7051,1,91596668.43374144
7052,1,82408980.63665661
7052,2,99843241.37481248
7055,1,108540729.49532329
7055,2,107092206.42296802
7055,3,94704084.15447323
7056,1,102560155.69076008
7062,1,108395925.13482831
7062,2,103988710.40340495
7066,1,105217206.63364312
7070,1,106455589.13389754
7071,1,94094097.21803577
7072,1,110871052.31461802
7072,2,87502965.97753322
7076,1,94664843.61376965
7081,1,119586772.38514897
7082,1,106191640.76560079
7082,2,108813694.49151123
7086,1,97826654.69603324
7086,2,125699068.1851872
7089,1,96540557.66910584
7093,1,93430516.81453215
7099,1,99904882.47829774
7105,1,94273405.24348268
7108,1,102270628.61781698
7108,2,74602577.12362728
7109,1,102113877.49586232
7112,1,86682190.02755953
7113,1,86246980.53421785
7115,1,107167560.76924686
7115,2,84907506.29297231
7116,1,108258210.26639289
7117,1,112363755.14080578
7118,1,94356138.64782426
7120,1,84641097.5148604
7123,1,100806959.95077312
7127,1,105076062.62448771
7127,2,103127219.8347835
7130,1,100048007.38100733
7131,1,96661655.00413784
7132,1,101630973.41487078
7138,1,112401682.44423686
7139,1,107706308.44233954
7140,1,92277511.56224042
7141,1,101210015.8188688
7141,2,121633778.9802684
7142,1,112625740.28411062
7143,1,103350350.60250816
7145,1,113381941.74654794
7145,2,98372807.05652528
7149,1,106503930.8734044
7150,1,99825800.19723943
7150,2,120019390.10348308
7151,1,80565204.5126145
7152,1,104041913.75333743
7153,1,99052434.61328152
7155,1,115400987.25106958
7159,1,97101789.29302375
7161,1,105278480.61409679
7162,1,108693018.57815588
7165,1,108699945.08270836
7173,1,97702452.62040007
7174,1,95986872.75790864
7176,1,107257441.1560433
7177,1,97221366.05275819
7177,2,105211534.44916205
7178,1,95238267.52217884
7180,1,95207066.9818624
7185,1,98843799.33424735
7187,1,91972768.99652594
7189,1,108067367.23664568
7189,2,113523059.63010195
7190,1,83293623.5959263
7191,1,113543597.52320394
7192,1,113349676.34987223
7192,2,93570983.88900533
7193,1,112349708.17513204
7199,1,97059520.26813258
7199,2,99720678.77542287
7200,1,102478437.30963215
7202,1,100046226.26489972
7204,1,88006583.60847849
7204,2,98709969.30521555
7205,1,85589240.84318931
7205,2,112475479.52522491
7206,1,100816432.0633061
7209,1,101621659.620311
7213,1,101283673.37376219
7213,2,114275392.53095797
7213,3,106950091.7743312
7216,1,68951403.15319021
7218,1,95517607.80459306
7219,1,102135652.94193557
7220,1,120931011.63248146
7221,1,90228424.55338359
7221,2,88931728.99148735
7224,1,113552669.35056104
7227,1,102212014.4617058
7227,2,109150675.90042943
7232,1,109616960.6469717
7232,2,102872938.32439223
